LelleBelle,2010,Mischa Kamp,Anna Raadsveld|Benja Bruijning|Charlie Chan Dagelet|Tom Van Landuyt,5.6
Angel of Christmas,2015,Ron Oliver,Jennifer Finnigan|Jonathan Scarfe|Holly Robinson Peete|Christie Laing,6.2
Peter Pan Goes Wrong,2016,Dewi Humphreys,Henry Shields|Henry Lewis|Chris Leask|Harry Kershaw,8.7
Stuck in the Suburbs,2004,Savage Steve Holland,Danielle Panabaker|Brenda Song|Amanda Shaw|CiCi Hedgpeth,5.6
Christmas Everlasting,2018,Ron Oliver,Bobby Akers|Tatyana Ali|Jaida-Iman Benjamin|Aleq Bey,6.5
A Sweet Christmas Romance,2019,Michael Robison,Adelaide Kane|Greyston Holt|Loretta Devine|Hamza Fouad,6.2
The Beach House,2018,Roger Spottiswoode,Minka Kelly|Andie MacDowell|Chad Michael Murray|Makenzie Vega,6.6
Bunkier,1981,George Schaefer,Anthony Hopkins|Richard Jordan|Cliff Gorman|James Naughton,6.9
Diukowie Hazzardu: Poczatek,2007,Robert Berlinger,Randy Wayne|Jonathan Bennett|April Scott|Joel David Moore,4.5
Mr. Stink,2012,Declan Lowney,Nell Tiger Free|Hugh Bonneville|Pudsey|Jemma Donovan,6.7
Murdered by My Boyfriend,2014,Paul Andrew Williams,Georgina Campbell|Royce Pierreson|Cassie Bancroft|Caroline Bartleet,7.5
Prescription: Murder,1968,Richard Irving,Peter Falk|Gene Barry|Katherine Justice|William Windom,7.9
Szalona mamuska,2019,Jean-Francois Rivard,Romy Rosemont|Kari Matchett|Victoria Diamond|Matthew Raudsepp,5.4
Always and Forever Christmas,2019,Siobhan Devine,Lexi Lawson|Mark Ghanimé|Beth Broderick|Cardi Wong,5.5
Merry Liddle Christmas,2019,Bosede Williams,Thomas Cadrot|Jaime M. Callica|Thalia Campbell|Jeff Gonek,5.7
Trilogy of Terror,1975,Dan Curtis,Karen Black|Robert Burton|John Karlen|George Gaynes,6.6
Ósma strona,2011,David Hare,Bill Nighy|Rachel Weisz|Tom Hughes|Michael Gambon,6.9
Dziecko w czasie,2017,Julian Farino,Benedict Cumberbatch|Kelly Macdonald|Stephen Campbell Moore|Saskia Reeves,6.1
Planeta rekinów,2016,Mark Atkins,Brandon Auret|Stephanie Beran|Lindsay Sullivan|Lauren Joseph,2.6
Elvis,1979,John Carpenter,Kurt Russell|Shelley Winters|Bing Russell|Robert Gray,7.0
Heaven Sent,2016,Michael Landon Jr.,Christian Kane|Marley Shelton|Ryan McPartlin|Mallory James Mahoney,7.3
The Bad Seed,2018,Rob Lowe,Mckenna Grace|Sarah Dugdale|Marci T. House,6.0
Sharing Christmas,2017,Peter Sullivan,Ellen Hollman|Bobby Campo|Cynthia Gibb|Dave Koz,6.2
Marrying Father Christmas,2018,David Winning,Erin Krakow|Niall Matter|Wendie Malick|P. Lynn Johnson,6.3
Piraniokonda,2012,Jim Wynorski,Michael Madsen|Rachel Hunter|Rib Hillis|Terri Ivens,2.9
The Rooftop Christmas Tree,2016,David Winning,Michelle Morgan|Tim Reid|Stephen Huszar|Roger Dunn,6.1
A Summer Romance,2019,David Winning,Erin Krakow|Ryan Paevey|Sarah Strange|Kevin O'Grady,6.9
Czarodzieje z Waverly Place: Film,2009,Lev L. Spiro,Selena Gomez|David Henrie|Jake T. Austin|Jennifer Stone,6.2
The Sound of Music Live,2015,Coky Giedroyc,Richard Valentine|Kara Tointon|Julian Ovenden|Alexander Armstrong|Maria Friedman,7.2
Made for You with Love,2019,Lucie Guest,Edy Ganem|Brendon Zub|Matreya Scarrwener|Clayton James,6.7
Phantom of the Megaplex,2000,Blair Treu,Taylor Handley|Corinne Bohrer|Caitlin Wachs|Jacob Smith,6.5
Loving Leah,2009,Jeff Bleckner,Lauren Ambrose|Adam Kaufman|Susie Essman|Harris Yulin,7.0
Zaczarowane baletki,2007,Sandra Goldbacher,Emma Watson|Yasmin Paige|Lucy Boynton|Emilia Fox,6.7
A Christmas Story Live!,2017,Scott Ellis,Alex Rudzinski|Maya Rudolph|Chris Diamantopoulos|Ana Gasteyer|Tyler Wladis,4.6
It Happened One Christmas,1977,Donald Wrye,Marlo Thomas|Orson Welles|Wayne Rogers|Cloris Leachman,6.2
Love Under the Rainbow,2019,Tony Dean Smith,Jodie Sweetin|David Haydn-Jones|Dakota Guppy|Donna Christie,6.6
Crossword Mysteries: Proposing Murder,2019,Don McCutcheon,Lacey Chabert|Barbara Niven|Brennan Elliott|Kimberly J. Brown,7.3
Biustolodzy,1997,Lawrence O'Neil,David Schwimmer|Chris Cooper|Emily Procter|Matt Frewer,5.8
Archangielsk,2005,Jon Jones,Daniel Craig|Yekaterina Rednikova|Gabriel Macht|Lev Prygunov,6.5
Dear Santa,2011,Jason Priestley,Amy Acker|David Haydn-Jones|Emma Duke|Patrick Creery,6.4
Gdyby sciany mogly mowic 2,2000,Jane Anderson,Martha Coolidge|Anne Heche|Vanessa Redgrave|Marian Seldes|Paul Giamatti|Elizabeth Perkins,7.1
Romans z opiekunka,1996,David Burton Morris,Stephen Collins|Keri Russell|Phylicia Rashad|Tobin Bell,5.6
Anne of Green Gables,2016,John Kent Harrison,Ella Ballentine|Martin Sheen|Sara Botsford|Julia Lalonde,6.4
Lista klientów,2010,Eric Laneuville,Jennifer Love Hewitt|Teddy Sears|Sonja Bennett|Lynda Boyd,5.8
Baywatch: Panic at Malibu Pier,1989,Richard Compton,David Hasselhoff|Parker Stevenson|Shawn Weatherly|Billy Warlock,6.0
Posejdon,2005,John Putch,Adam Baldwin|Rutger Hauer|Steve Guttenberg|Bryan Brown,4.4
Szkarlatny kwiat,1982,Clive Donner,Anthony Andrews|Jane Seymour|Ian McKellen|James Villiers,7.7
Just in Time for Christmas,2015,Sean McNamara,Eloise Mumford|Michael Stahl-David|Christopher Lloyd|William Shatner,6.5
Eddie's Million Dollar Cook-Off,2003,Paul Hoen,Taylor Ball|Orlando Brown|Reiley McClendon|Mark L. Taylor,6.0
The Perfect Christmas Present,2017,Blair Hayes,Sam Page|Tara Holt|Emily Peterson|Ta'Rhonda Jones,6.4
Lorna Doone,2000,Mike Barker,Neil Finnighan|Jack Baverstock|Trevor Cooper|Aidan Gillen,6.9
Second Chance Christmas,2017,Danny Buday,Katrina Begin|Tilky Jones|Charlene Tilton|Steven Ted Beckler,5.7
A Winter Princess,2019,Allan Harmon,Natalie Hall|Chris McNally|Lara Gilchrist|Casey Manderson,6.6
On the Twelfth Day of Christmas,2015,Harvey Crossland,Brooke Nevin|Robin Dunne|Dani Kind|Geri Hall,6.8
Christmas Cookies,2016,James Head,Jill Wagner|Wes Brown|P. Lynn Johnson|Chris Gauthier,6.5
Emmanuelle: First Contact,1994,Lev L. Spiro,Krista Allen|Paul Michael Robinson|Tiendra Demian|Reginald Chevalier,4.9
With Love Christmas,2017,Marita Grabiak,Emilie Ullerup|Aaron O'Connell|Rebecca Davis|Lindsay Winch,6.8
A Very Brady Christmas,1988,Peter Baldwin,Florence Henderson|Robert Reed|Ann B. Davis|Maureen McCormick,6.0
Twisted,2018,Philippe Gagnon,Elisabeth Harnois|Morgan Kelly|Kimberly-Sue Murray|Victoria Sanchez,5.0
Dwa oblicza smierci,2006,Stefan Pleszczynski,Kellie Martin|Martin Cummins|Cindy Sampson|Bruce Gray,5.2
Oasis,2017,Kevin Macdonald,Richard Madden|Anil Kapoor|Antje Traue|Mark Addy,8.1
Let It Snow,2013,Harvey Frost,Candace Cameron Bure|Jesse Hutch|Alan Thicke|Gabrielle Rose,6.7
Harry & Meghan: A Royal Romance,2018,Menhaj Huda,Sasha Rojen|Parisa Fitz-Henley|Trevor Lerner|Laura Mitchell,5.8
Magiczny duet,2005,Stuart Gillard,Tia Mowry-Hardrict|Tamera Mowry-Housley|Kristen Wilson|Patrick Fabian,5.7
The March Sisters at Christmas,2012,John Stimpson,Julie Berman|Kaitlin Doubleday|Melissa Farman|Molly Kunz,5.5
Dowcip,2001,Mike Nichols,Emma Thompson|Christopher Lloyd|Eileen Atkins|Audra McDonald,8.0
Christmas List,2016,Paul A. Kaufman,Alicia Witt|Gabriel Hogan|Peter Benson|Wanda Cannon,6.3
Dziewczyna zolnierza,2003,Frank Pierson,Troy Garity|Lee Pace|Andre Braugher|Shawn Hatosy,7.9
Holiday in Handcuffs,2007,Ron Underwood,Melissa Joan Hart|Mario Lopez|Timothy Bottoms|Markie Post,6.3
The Suite Life Movie,2011,Sean McNamara,Cole Sprouse|Dylan Sprouse|Brenda Song|Debby Ryan,5.3
Hemingway i Gellhorn,2012,Philip Kaufman,Nicole Kidman|Clive Owen|David Strathairn|Rodrigo Santoro,6.3
Dziewczyny Cheetah 2,2006,Kenny Ortega,Raven-Symoné|Adrienne Houghton|Sabrina Bryan|Kiely Williams,4.9
Leprechaun Returns,2018,Steven Kostanski,Taylor Spreitler|Pepi Sonuga|Sai Bennett|Linden Porco,5.1
Radio Silence,2019,Philippe Gagnon,Georgina Haig|John Ralston|Carrie-Lynn Neales|Marc Senior,5.2
Fred: The Movie,2010,Clay Weiner,Lucas Cruikshank|Pixie Lott|Jake Weary|Jennette McCurdy,1.9
One Special Night,1999,Roger Young,James Garner|Julie Andrews|Patricia Charbonneau|Stacy Grant,7.3
Bez wytchnienia,2012,Edward Hall,Hayley Atwell|Rufus Sewell|Michelle Dockery|Michael Gambon,7.1
Scooby-Doo! Strachy i patalachy,2009,Brian Levant,Kate Melton|Hayley Kiyoko|Robbie Amell|Nick Palatas,5.4
Mansfield Park,2007,Iain B. MacDonald,Julia Joyce|Douglas Hodge|Maggie O'Neill|Tara Berwin,6.3
To Walk Invisible: The Brontë Sisters,2016,Sally Wainwright,Finn Atkins|Charlie Murphy|Chloe Pirrie|Adam Nagaitis,7.4
Ucieczka z Sobiboru,1987,Jack Gold,Alan Arkin|Joanna Pacula|Rutger Hauer|Hartmut Becker,7.4
Aaliyah: The Princess of R&B,2014,Bradley Walsh,Alexandra Shipp|Anthony Grant|Elise Neal|Clé Bennett,3.0
48 Christmas Wishes,2017,Marco Deufemia,Justin G. Dyck|Madeline Leon|Liam MacDonald|Clara Kushnir|Ethan Yang,4.0
Pod sciana,2009,Jean-Claude Lord,Laura Vandervoort|Chris Kramer|Amy Sloan|Francis X. McCarthy,4.8
Jesse Stone: Innocents Lost,2011,Dick Lowry,Tom Selleck|Kathy Baker|Kohl Sudduth|Gloria Reuben,7.1
My Favorite Shapes by Julio Torres,2019,Dave McCary,Julio Torres|Lin-Manuel Miranda|Ryan Gosling|Emma Stone,6.5
Christmas Land,2015,Sam Irvin,Nikki Deloach|Luke Macfarlane|Maureen McCormick|Cynthia Gibb,6.2
The Sisterhood,2019,Jean-François Rivard,Claire Coffee|Lisa Berry|Siobhan Murphy|Taylor Thorne,5.8
Don't Look Under the Bed,1999,Kenneth Johnson,Erin Chambers|Ty Hodges|Robin Riker|Steve Valentine,6.9
Reunited at Christmas,2018,Steven R. Monroe,Nikki Deloach|Mike Faiola|Lisa Durupt|Andrew Airlie,6.2
Zaplikowani,2014,Peter DeLuise,Zendaya|Chanelle Peloso|Spencer Boldman|Emilia McCarthy,5.1
Toruk: The First Flight,2016,Michel Lemieux,Victor Pilon|Adrian Wills|James Cameron|Neilson Vignola|Cumie Dunio|Raymond O'Neill|Gabriel Christo|Jeremiah Hughes,7.2
Reefer Madness: The Movie Musical,2005,Andy Fickman,Kristen Bell|Christian Campbell|Neve Campbell|Alan Cumming,7.1
Worek na zwloki,1993,John Carpenter,Tobe Hooper|Larry Sulkis|Tom Arnold|Tobe Hooper|Robert Carradine,6.1
The Road Home for Christmas,2019,Peter Sullivan,Marla Sokoloff|Marie Osmond|Rob Mayes|Anna Daines,6.9
The Secret She Kept,2016,Alton Glass,Kyla Pratt|Gavin Houston|Kellita Smith|Vanessa Williams,6.8
Anna Nicole,2013,Mary Harron,Agnes Bruckner|Martin Landau|Adam Goldberg|Graham Patrick Martin,5.3
Szare ogrody,2009,Michael Sucsy,Drew Barrymore|Jessica Lange|Jeanne Tripplehorn|Ken Howard,7.4
Mozemy wygrac,2002,Ramón Menéndez,Camille Guaty|America Ferrera|Jhoanna Flores|Suilma Rodriguez,5.8
Rekinado 3: O rybia pletwa,2015,Anthony C. Ferrante,Ian Ziering|Tara Reid|Cassandra Scerbo|Frankie Muniz,4.1
A Christmas Kiss II,2014,Kevin Connor,Elisabeth Harnois|Adam Mayfield|Jonathan Bennett|Lola Glaudini,6.0
Love on the Slopes,2018,Paul Ziller,Katrina Bowden|Thomas Beaudoin|Elysia Rotaru|Anthony Konechny,6.6
Maigret w kabarecie,2017,Thaddeus O'Sullivan,Nicola Sloane|Sebastian De Souza|Simon Gregor|Olivia Vinall,7.0
CSI: Immortality,2015,Louis Shaw Milito,Ted Danson|Jorja Fox|Eric Szmanda|Robert David Hall,7.5
Aurora Teagarden Mysteries: A Very Foul Play,2019,Martin Wood,Candace Cameron Bure|Niall Matter|Marilu Henner|Lexa Doig,7.3
Patsy & Loretta,2019,Callie Khouri,Megan Hilty|Jessie Mueller|Kyle Schmid|Janine Turner,7.1
Frenzy,2018,Jose Montesinos,Aubrey Reynolds|Gina Vitori|Lanett Tachel|Taylor Jorgensen,2.9
Christmas Cupid,2010,Gil Junger,Christina Milian|Ashley Benson|Jackée Harry|Burgess Jenkins,5.6
Snow Queen,2002,David Wu,Bridget Fonda|Jeremy Guilbaut|Chelsea Hobbs|Robert Wisden,6.7
Killer Contractor,2019,John Murlowski,Alyshia Ochse|Zac Titus|Mark Lawson|Kendra Andrews,6.0
Susie Q,1996,John Blizek,Amy Jo Johnson|Ernie Prentice|Bentley Mitchum|Tasha Simms,7.4
Toast,2010,S.J. Clarkson,Oscar Kennedy|Victoria Hamilton|Colin Prockter|Ken Stott,6.6
Love's Enduring Promise,2004,Michael Landon Jr.,January Jones|Logan Bartholomew|Dale Midkiff|Katherine Heigl,7.1
Radio Christmas,2019,Jeff Beesley,Keshia Knight Pulliam|Michael Xavier|Nakai Takawira|John B. Lowe,6.3
A Cookie Cutter Christmas,2014,Christie Will Wolf,Erin Krakow|David Haydn-Jones|Miranda Frigon|Laura Soltis,6.1
A Frosty Affair,2015,Dylan Pearce,Jewel Staite|Shawn Roberts|Chris Craddock|Shaun Johnston,6.1
Anakonda 3: Potomstwo,2008,Don E. FauntLeRoy,David Hasselhoff|Crystal Allen|Ryan McCluskey|Patrick Regis,2.7
Alice in Winterland,2020,Pat Williams,Serge Houde|Michael Kopsa|Gelsea Mae|Chad Michael Murray,6.5
Meantime,1983,Mike Leigh,Marion Bailey|Tim Roth|Phil Daniels|Pam Ferris,7.2
Maigret i noc na rozdrozu,2017,Sarah Harding,Ben Caplan|Katherine Kanter|Robin Weaver|Wanda Opalinska,7.4
83 godziny grozy,1990,Donald Wrye,Peter Strauss|Robert Urich|Paul Winfield|Elizabeth Gracen,5.7
Lake Placid: Legacy,2018,Darrell Roodt,Katherine Barrell|Tim Rozon|Sai Bennett|Luke Newton,3.5
Legendy ukrytej swiatyni,2016,Joe Menendez,Isabela Merced|Colin Critchley|Jet Jurgensmeyer|Kirk Fogg,5.8
Dark Angel,2019,Paul Shapiro,Annalise Basso|Jason Priestley|Kelly Rutherford|Jason Cermak,5.6
The Lost Valentine,2011,Darnell Martin,Jennifer Love Hewitt|Betty White|Sean Faris|Billy Magnussen,7.5
Playing for Time,1980,Daniel Mann,Joseph Sargent|Vanessa Redgrave|Jane Alexander|Maud Adams|Christine Baranski,7.4
The Color of Rain,2014,Anne Wheeler,Warren Christie|Lacey Chabert|Callum Seagram Airlie|Seth Isaac Johnson,6.9
W ukrytej kamerze,2003,Sean McNamara,Shia LaBeouf|Christy Carlson Romano|Donna Pescow|Tom Virtue,6.2
Plonace lózko,1984,Robert Greenwald,Farrah Fawcett|Paul Le Mat|Richard Masur|Grace Zabriskie,7.2
Royal Matchmaker,2018,Mike Rohl,Bethany Joy Lenz|Will Kemp|Simon Dutton|Joseph Thompson,6.6
Falling for You,2018,Peter DeLuise,Taylor Cole|Tyler Hynes|Lini Evans|Chris Shields,6.5
Whitney,2015,Angela Bassett,Yaya DaCosta|Arlen Escarpeta|Yolonda Ross|Suzzanne Douglas,5.1
Wyspa skarbów,2012,Steve Barron,Eddie Izzard|Toby Regbo|Rupert Penry-Jones|Daniel Mays,6.3
Kolor przyjazni,2000,Kevin Hooks,Lindsey Haun|Shadia Simmons|Carl Lumbly|Penny Johnson Jerald,7.2
Moja niewidzialna Siostra,2015,Paul Hoen,Rowan Blanchard|Paris Berelc|Karan Brar|Rachel Crow,6.1
Wielki Gatsby,2000,Robert Markowitz,Mira Sorvino|Toby Stephens|Paul Rudd|Martin Donovan,5.8
Mazes and Monsters,1982,Steven Hilliard Stern,Tom Hanks|Wendy Crewson|David Wysocki|Chris Makepeace,4.1
Zabójcza adopcja,2015,Rachel Lee Goldenberg,Will Ferrell|Kristen Wiig|Jessica Lowndes|Alyvia Alyn Lind,5.1
Crazy for Christmas,2005,Eleanore Lindo,Andrea Roth|Howard Hesseman|Jason Spevack|Yannick Bisson,6.4
Nemezis,1987,David Tucker,Joan Hickson|Peter Tilbury|Frank Gatliff|Barbara Franceschi,7.8
Looking,2016,Andrew Haigh,Jonathan Groff|Frankie J. Alvarez|Murray Bartlett|Lauren Weedman,7.5
Tempted,2003,Maggie Greenwald,Virginia Madsen|Lainie Kazan|Jason Momoa|Kieu Chinh,5.5
Generation X,1996,Jack Sholder,Matt Frewer|Finola Hughes|Jeremy Ratchford|Heather McComb,4.5
Battlestar Galactica: Razor,2007,Félix Enríquez Alcalá,Edward James Olmos|Mary McDonnell|Katee Sackhoff|Jamie Bamber,7.6
Rome in Love,2019,Eric Bross,Italia Ricci|Peter Porte|Ross McCall|Barbara Bouchet,6.2
Ulecialo z wiatrem,1993,Brenton Spencer,Corey Haim|Nicole Eggert|Corey Feldman|Jean LeClerc,5.2
'Tis the Season for Love,2015,Terry Ingram,Sarah Lancaster|Brendan Penny|Gwynyth Walsh|Andrew Francis,6.5
Tego juz za wiele,2000,Steve Boyum,Matt O'Leary|Laura Vandervoort|Myles Jeffrey|Caroline Rhea,5.9
Let It Shine,2012,Paul Hoen,Tyler James Williams|Coco Jones|Trevor Jackson|Brandon Mychal Smith,6.4
Ghosting: The Spirit of Christmas,2019,Theresa Bennett,Aisha Dee|Kimiko Glenn|Kendrick Sampson|Jazz Raycole,5.9
Love Always Santa,2016,Brian Herzlinger,Marguerite Moreau|Mike Faiola|Brady Smith|Isadora Swann,6.7
A Royal Christmas Ball,2017,David DeCoteau,Tara Reid|Ingo Rademacher|Mira Furlan|Haley Pullos,4.5
Entertaining Christmas,2018,Robin Dunne,Jodie Sweetin|Brendan Fehr|Jane Moffat|Ana Araujo,6.3
Made in Britain,1982,Alan Clarke,Tim Roth|Terry Richards|Bill Stewart|Eric Richard,7.3
Brother Future,1991,Roy Campanella II,Phill Lewis|Carl Lumbly|Michael Burgess|Akosua Busia,5.7
Magical Mystery Tour,1967,George Harrison,John Lennon|Paul McCartney|Ringo Starr|Bernard Knowles|John Lennon|Paul McCartney|Ringo Starr|,6.2
Henry VIII,2003,Pete Travis,Ray Winstone|Joss Ackland|Sid Mitchell|Charles Dance,7.2
Jinxed,2013,Stephen Herek,Ciara Bravo|Jacob Bertrand|Elena Kampouris|Jack Griffo,6.5
Christmas by the Book,2018,Letia Clouston,Chelsea Kane|Drew Seeley|Chad Connell|Gary Brennan,5.3
Peter Pan Live!,2014,Rob Ashford,Glenn Weiss|Allison Williams|Christian Borle|Kelli O'Hara|Taylor Louderman,4.9
Holiday High School Reunion,2012,Marita Grabiak,Rachel Boston|Jonathan Bennett|Jon Prescott|Marilu Henner,5.0
Gotti,1996,Robert Harmon,Armand Assante|Anthony Quinn|William Forsythe|Richard C. Sarafian,7.2
Kokainowa matka chrzestna,2017,Guillermo Navarro,Catherine Zeta-Jones|Jenny Pellicer|Alejandro Edda|Warren Christie,5.6
A Very Country Wedding,2019,Justin G. Dyck,Greyston Holt|Bea Santos|Deana Carter|Greg Vaughan,5.7
Trapped: The Alex Cooper Story,2019,Jeffrey G. Hunt,Addison Holley|Nicolette Pearse|Ian Lake|Sarah Booth,6.0
Frankenstein: The True Story,1973,Jack Smight,James Mason|Leonard Whiting|David McCallum|Jane Seymour,7.3
Smierc komiwojazera,1985,Volker Schlondorff,Dustin Hoffman|Kate Reid|John Malkovich|Stephen Lang,7.3
Krolewna Sniezka,2001,Caroline Thompson,Miranda Richardson|Tom Irwin|Vera Farmiga|Kristin Kreuk,5.8
Rekinado 2: Drugie ugryzienie,2014,Anthony C. Ferrante,Ian Ziering|Tara Reid|Vivica A. Fox|Mark McGrath,4.0
Ciag dalszy historii domku na prerii,2002,Marcus Cole,Meredith Monroe|Walton Goggins|Thomas Ian Griffith|Skye McCole Bartusiak,6.6
Trujacy bluszcz: Tajne bractwo,2008,Jason Hreno,Miriam McDonald|Shawna Waldron|Ryan Kennedy|Yan-Kay Crystal Lowe,4.3
Hometown Christmas,2018,Emily Moss Wilson,Beverley Mitchell|Stephen Colletti|Erin Cahill|Brian McNamara,6.0
61*,2001,Billy Crystal,Barry Pepper|Thomas Jane|Anthony Michael Hall|Richard Masur,7.8
James Dean: Buntownik?,2001,Mark Rydell,James Franco|Michael Moriarty|Valentina Cervi|Enrico Colantoni,7.3
Nick Fury,1998,Rod Hardy,David Hasselhoff|Lisa Rinna|Sandra Hess|Neil Roberts,3.7
Autumn Dreams,2015,Neill Fearnley,Jill Wagner|Colin Egglesfield|Rachel Hayward|Ken Tremblett,6.4
Crossword Mysteries: Abracadaver,2020,Jonathan Wright,Lacey Chabert|Kaitlyn Leeb|Barbara Niven|Brennan Elliott,6.9
Super rekiny kontra wiezniarki,2015,Jim Wynorski,Dominique Swain|Traci Lords|Christine Nguyen|Cindy Lucas,3.1
Slub moich marzen,2015,Ron Oliver,Autumn Reeser|Ali Liebert|Shawn Roberts|Christine Willes,6.2
In the Key of Love,2019,Clare Niederpruem,Laura Osnes|Scott Michael Foster|Andrea Brooks|Shannon Chan-Kent,6.2
Snowbound for Christmas,2019,Marco Deufemia,Zarrin Darnell-Martin|Henderson Wade|Scott Thompson|Josephine Buettner,6.1
A jesli ciernie,2015,Nancy Savoca,Heather Graham|Rachael Carpani|Jason Lewis|Mason Cook,5.8
Holly's Holiday,2012,Jim Fall,Claire Coffee|Ryan McPartlin|Gabrielle Dennis|Jeff Ward,5.5
Christopher and His Kind,2011,Geoffrey Sax,Matt Smith|Imogen Poots|Lindsay Duncan|Perry Millward,7.1
Piosenka Briana,1971,Buzz Kulik,James Caan|Billy Dee Williams|Jack Warden|Bernie Casey,7.6
The Irresistible Blueberry Farm,2016,Kristoffer Tabori,Alison Sweeney|Marc Blucas|Shirley Jones|Rebecca Staab,7.0
I'm Not Ready for Christmas,2015,Sam Irvin,Alicia Witt|George Stults|Brigid Brannagh|Mia Bagley,6.1
Love at the Thanksgiving Day Parade,2012,Ron Oliver,Autumn Reeser|Antonio Cupo|April Telek|Ben Cotton,6.8
The Homecoming: A Christmas Story,1971,Fielder Cook,Patricia Neal|Richard Thomas|Edgar Bergen|Ellen Corby,8.2
A Wedding for Christmas,2018,Fred Olen Ray,Cristine Prosperi|Colton Little|Vivica A. Fox|Lesli Kay,5.4
Podroz powrotna,2009,Ross Katz,Kevin Bacon|Tom Aldredge|Nicholas Art|Blanche Baker,7.4
Frozen in Love,2018,Scott Smith,Rachael Leigh Cook|Niall Matter|Sandy Sidhu|Madison Smith,6.7
Ben 10: Obcy rój,2009,Alex Winter,Ryan Kelley|Alyssa Diaz|Nathan Keyes|Galadriel Stineman,4.6
The Worst Witch,1986,Robert Young,Diana Rigg|Charlotte Rae|Tim Curry|Fairuza Balk,7.1
Help for the Holidays,2012,Bradford May,Summer Glau|Eva LaRue|John Brotherton|Dan Gauthier,6.8
Sue Sue in the City,2018,Cheryl Dooley,Eden Sher|Finesse Mitchell|Kimberley Crossman,7.5
The Wrong Tutor,2019,David DeCoteau,Vivica A. Fox|Nate Wyatt|Li Eubanks|Ivy Matheson,5.1
Hidden in Plain Sight,2019,Stacia Crawford,Victoria Barabas|Gino Anthony Pesi|Jake Allyn|Deborah Van Valkenburgh,4.1
Cooking with Love,2018,Jem Garrard,Ali Liebert|Brett Dalton|Janet Kidder|Kimberley Sustad,6.8
Milosc - wedrówka bez kresu,2005,Michael Landon Jr.,Erin Cottrell|Logan Bartholomew|William Morgan Sheppard|James Tupper,7.3
Homegrown Christmas,2018,Mel Damski,Lori Loughlin|Victor Webster|Gwynyth Walsh|Isabella Giannulli,6.2
Swiateczna piosenka,2015,Mariah Carey,Lacey Chabert|Brennan Elliott|Kathy Najimy|Kevin Chamberlin,6.1
Love on Ice,2017,Bradley Walsh,Julie Berman|Andrew W. Walker|Linda Kash|Ana Golja,6.4
Cos jest nie tak z ciocia Diane,2011,Liz Garbus,Jesse Temple|Brad Katinas|Diane Schuler|Jay Schuler,6.7
No Time Like Christmas,2019,Jeff Beesley,Kyla Pratt|Edward Ruttle|Sophia Bachart|Marina Stephenson Kerr,5.7
A Christmas Village,2018,Justin G. Dyck,Madeline Leon|Neil Paterson|Mark Abcede|Stacey Bernstein,4.4
Holiday Joy,2016,Kirk D'Amico,Bailee Madison|Jennifer Robertson|Sandy Jobin-Bevans|French Stewart,5.4
Maigret i jego nieboszczyk,2016,Jon East,Ian Puleston-Davies|Dorottya Hais|Mark Hadfield|Iván Fenyö,7.1
Scooby-Doo: Klatwa potwora z glebin jeziora,2010,Brian Levant,Robbie Amell|Hayley Kiyoko|Kate Melton|Nick Palatas,5.0
Holiday Road Trip,2013,Fred Olen Ray,Ashley Scott|Patrick Muldoon|Kip Pardue|George Hamilton,5.4
Dater's Handbook,2016,James Head,Meghan Markle|Kristoffer Polaha|Jonathan Scarfe|Lynda Boyd,6.0
Two Doors Down,2013,Catherine Morshead,Alex Norton|Arabella Weir|Daniela Nardini|Doon Mackichan,7.4
A Christmas Carol,2004,Arthur Allan Seidelman,Kelsey Grammer|Jesse L. Martin|Jane Krakowski|Jennifer Love Hewitt,6.5
The Christmas Gift,1986,Michael Pressman,John Denver|Jane Kaczmarek|Edward Winter|Gennie James,6.7
Liz & Dick,2012,Lloyd Kramer,Lindsay Lohan|Grant Bowler|Theresa Russell|David Hunt,4.0
Jesse Stone: No Remorse,2010,Robert Harmon,Tom Selleck|Kathy Baker|Kohl Sudduth|Stephen McHattie,7.3
Hey Arnold: The Jungle Movie,2017,Raymie Muzquiz,Stu Livingston|Mason Vale Cotton|Benjamin Flores Jr.|Francesca Marie Smith|Craig Bartlett,7.6
Miranda: My Such Fun Celebration,2020,Paul Routledge,Barbara Wiltshire|Tom Ellis|Carey Mulligan|Anna Friel|Mayim Bialik,7.4
The Bridge,2015,Mike Rohl,Katie Findlay|Wyatt Nash|Ted McGinley|Faith Ford,6.6
The Shunning,2011,Michael Landon Jr.,Sherry Stringfield|Sarah Maine|Willie Stratford|Danielle Panabaker,6.2
The Unauthorized Saved by the Bell Story,2014,Jason Lapeyre,Sam Kindseth|Dylan Everett|Tiera Skovbye|Julian Works,4.6
The Watchman,2016,David Nath,Sian Breckin|Hannah Chalmers|Roman Clark|Mark Christopher Collins,6.1
53 Days: The Abduction of Mary Stauffer,2019,Jim Donovan,Corina Akeson|Reese Alexander|Caroline Chan|Paralee Cook,6.1
Bates Motel,1987,Richard Rothstein,Bud Cort|Lori Petty|Moses Gunn|Gregg Henry,3.8
The Birthday Wish,2017,Peter DeLuise,Jessy Schram|Luke Macfarlane|Marcus Rosner|Yvonne Chapman,6.9
Kto wiatr sieje,2015,Shawn Ku,Rachael Carpani|James Maslow|Jason Lewis|Anthony Konechny,5.9
