Love in the Time of Cholera,2007,Mike Newell,Javier Bardem|Giovanna Mezzogiorno,6.3
Turbo,2013,David Soren,None,6.5
The Lazarus Effect,2015,David Gelb,Olivia Wilde|Mark Duplass,5.3
Zloto dezerterow,1998,Janusz Majewski,Marek Kondrat|Boguslaw Linda,6.0
Gulczas a jak myslisz?,2001,Jerzy Gruza,Piotr Gulczynski|Janusz Rewinski,2.0
Annie,2014,Will Gluck,Jamie Foxx|Quvenzhané Wallis,6.4
An,2015,Naomi Kawase,Kirin Kiki|Masatoshi Nagase,7.5
No Escape,2015,John Erick Dowdle,Pierce Brosnan|Lake Bell,6.7
Il divo,2008,Paolo Sorrentino,Toni Servillo|Anna Bonaiuto,6.9
Serce milosci,2017,Lukasz Ronduda,Justyna Wasilewska|Jacek Poniedzialek,6.7
New in Town,2009,Jonas Elmer,Renée Zellweger|Siobhan Fallon Hogan,5.8
Queen of the Desert,2015,Werner Herzog,Nicole Kidman|James Franco,5.7
Shut In,2016,Farren Blackburn,Naomi Watts|Oliver Platt,5.5
Gridiron Gang,2006,Phil Joanou,Dwayne Johnson|Xzibit,7.5
El Espinazo del diablo,2001,Guillermo del Toro,Marisa Paredes|Eduardo Noriega,6.6
Stalingrad,1993,Joseph Vilsmaier,Dominique Horwitz|Thomas Kretschmann,7.6
Lemale et ha'halal,2012,Rama Burshtein,Hadas Yaron|Yiftach Klein,7.0
The Miseducation of Cameron Post,2018,Desiree Akhavan,Chloë Grace Moretz|John Gallagher Jr.,6.4
The Brave,1997,Johnny Depp,Johnny Depp|Marlon Brando,7.0
Chi bi,2008,John Woo,Takeshi Kaneshiro|Tony Leung Chiu Wai,7.2
Paranormal Activity: The Ghost Dimension,2015,Gregory Plotkin,Chris J. Murray|Brit Shaw,5.0
Frozen Fever,2015,Chris Buck,None,6.7
Warszawa 1935,2013,Tomasz Gomola,None,7.2
A Mighty Heart,2007,Michael Winterbottom,Angelina Jolie|Dan Futterman,6.8
Palmeras en la nieve,2015,Fernando González Molina ,Mario Casas|Adriana Ugarte,7.7
Rambo: Last Blood,2019,Adrian Grunberg,Sylvester Stallone|Paz Vega,6.2
Jackass: Number Two,2006,Jeff Tremaine,John Todd|Matthew Shaffer,7.1
Zoolander 2,2016,Ben Stiller,Ben Stiller|Owen Wilson,4.7
You're Next,2011,Adam Wingard,Sharni Vinson|Nicholas Tucci,5.7
The Game Plan,2007,Andy Fickman,Dwayne Johnson|Roselyn Sánchez,6.8
After the Sunset,2004,Brett Ratner,Pierce Brosnan|Salma Hayek,6.9
Er ist wieder da,2015,David Wnendt,Oliver Masucci|Fabian Busch,6.8
Sleeping with the Enemy,1991,Joseph Ruben,Julia Roberts|Patrick Bergin,6.8
World War Z 2,2020,David Fincher,Brad Pitt,5.2
Open Grave,2013,Gonzalo López-Gallego,Sharlto Copley|Joseph Morgan,6.1
The Tuxedo,2002,Kevin Donovan,Jackie Chan|Jennifer Love Hewitt,6.4
Heaven,2002,Tom Tykwer,Cate Blanchett|Giovanni Ribisi,7.1
Mammoth,2009,Lukas Moodysson,Gael García Bernal|Michelle Williams,7.0
The X-Files: I Want to Believe,2008,Chris Carter,David Duchovny|Gillian Anderson,5.9
Tamara Drewe,2010,Stephen Frears,Gemma Arterton|Roger Allam,5.9
Arsenic and Old Lace,1944,Frank Capra,Cary Grant|Priscilla Lane,7.9
The Secret Life of Pets 2,2019,Chris Renaud,None,6.8
The Cove,2009,Louie Psihoyos,Deborah Basset|Steven Barilotti,7.9
The Kindergarten Teacher,2018,Sara Colangelo,Maggie Gyllenhaal|Gael García Bernal,6.7
Nanny McPhee and the Big Bang,2010,Susanna White,Ralph Fiennes|Bill Bailey,6.4
Rebecca,1940,Alfred Hitchcock,Laurence Olivier|Joan Fontaine,7.7
Thanks for Sharing,2012,Stuart Blumberg,Mark Ruffalo|Tim Robbins,6.3
Licence to Kill,1989,John Glen,Timothy Dalton|Carey Lowell,7.0
Remember,2015,Atom Egoyan,Christopher Plummer|Dean Norris,7.4
Two Lovers,2008,James Gray,Joaquin Phoenix|Gwyneth Paltrow,6.5
Ostatni dzwonek,1989,Magdalena Lazarkiewicz,Zbigniew Suszynski|Agnieszka Kowalska,7.8
Babe,1995,Chris Noonan,James Cromwell|Magda Szubanski,6.2
Cloudy with a Chance of Meatballs 2,2013,Cody Cameron,None,6.6
The Perfect Date,2019,Chris Nelson,Noah Centineo|Laura Marano,5.5
The Big Sleep,1946,Howard Hawks,Lauren Bacall|Humphrey Bogart,7.8
Dumplin',2018,Anne Fletcher,Danielle Macdonald|Jennifer Aniston,5.5
Never Say Never Again,1983,Irvin Kershner,Sean Connery|Klaus Maria Brandauer,7.1
Whip It,2009,Drew Barrymore,Ellen Page|Marcia Gay Harden,6.5
An American Haunting,2005,Courtney Solomon,Donald Sutherland|Sissy Spacek,6.1
Don't Be a Menace to South Central While Drinking Your Juice in the Hood,1996,Paris Barclay,Shawn Wayans|Marlon Wayans,6.8
Tsotsi,2005,Gavin Hood,Presley Chweneyagae|Terry Pheto,7.0
The Witcher,2019,Lauren Schmidt,Henry Cavill|Anya Chalotra,7.6
London Fields,2018,Mathew Cullen,Amber Heard|Jim Sturgess,4.7
L'illusionniste,2010,Sylvain Chomet,None,7.5
Rock of Ages,2012,Adam Shankman,Julianne Hough|Diego Boneta,5.9
Prawo ojca,1999,Marek Kondrat,Marek Kondrat|Nina Roguz,6.8
Cybernatural,2014,Levan Gabriadze,Shelley Hennig|Renee Olstead,5.6
Sånger från andra våningen,2000,Roy Andersson,Lars Nordh|Stefan Larsson,7.6
Deception,2008,Marcel Langenegger,Ewan McGregor|Hugh Jackman,6.5
Fireproof,2008,Alex Kendrick,Kirk Cameron|Erin Bethea,7.2
Duze zwierze,2000,Jerzy Stuhr,Jerzy Stuhr|Anna Dymna,7.4
The Good Son,1993,Joseph Ruben,Macaulay Culkin|Elijah Wood,7.2
The Diary of a Teenage Girl,2015,Marielle Heller,Bel Powley|Alexander Skarsgård,6.2
Hiroshima mon amour,1959,Alain Resnais,Emmanuelle Riva|Eiji Okada,7.9
Flubber,1997,Les Mayfield,Robin Williams|Marcia Gay Harden,5.9
Strangers on a Train,1951,Alfred Hitchcock,Farley Granger|Ruth Roman,7.5
Jour J,2017,Reem Kherici,Reem Kherici|Nicolas Duvauchelle,6.5
The International,2009,Tom Tykwer,Clive Owen|Naomi Watts,6.5
I Am Mother,2019,Grant Sputore,Clara Rugaard|Hilary Swank,6.4
Babysitting 2,2015,Nicolas Benamou,Philippe Lacheau|Alice David,6.6
Alvin and the Chipmunks: The Squeakquel,2009,Betty Thomas,Jason Lee|David Cross,6.3
Astérix: Le domaine des dieux,2014,Louis Clichy,Laurent Morteau|Philippe Morier-Genoud,6.7
Masz na imie Justine,2005,Franco de Pena,Anna Cieslak|Arno Frisch,6.9
Ikiru,1952,Akira Kurosawa,Takashi Shimura|Nobuo Kaneko,7.9
Boy Erased,2018,Joel Edgerton,Lucas Hedges|Nicole Kidman,6.8
Velvet Buzzsaw,2019,Dan Gilroy,Jake Gyllenhaal|Rene Russo,5.3
The Haunted Mansion,2003,Rob Minkoff,Eddie Murphy|Terence Stamp,5.8
Glory,1989,Edward Zwick,Matthew Broderick|Denzel Washington,7.5
Love & Friendship,2016,Whit Stillman,Kate Beckinsale|Chloë Sevigny,5.6
Lords of Dogtown,2005,Catherine Hardwicke,John Robinson|Emile Hirsch,7.6
Shrink,2009,Jonas Pate,Kevin Spacey|Mark Webber,6.8
Free Willy,1993,Simon Wincer,Jason James Richter|Lori Petty,6.4
Snow Dogs,2002,Brian Levant,Cuba Gooding Jr.|James Coburn,6.4
Annapolis,2006,Justin Lin,James Franco|Tyrese Gibson,7.4
Krampus,2015,Michael Dougherty,Emjay Anthony|Adam Scott,5.4
Ong-bak,2003,Prachya Pinkaew,Tony Jaa|Petchtai Wongkamlao,7.3
I Love You Beth Cooper,2009,Chris Columbus,Hayden Panettiere|Paul Rust,5.7
He Got Game,1998,Spike Lee,Denzel Washington|Ray Allen,7.6
Out of Sight,1998,Steven Soderbergh,George Clooney|Jennifer Lopez,6.2
Girl,2018,Lukas Dhont,Victor Polster|Arieh Worthalter,7.0
Rules of Engagement,2000,William Friedkin,Tommy Lee Jones|Samuel L. Jackson,7.1
Cobain: Montage of Heck,2015,Brett Morgen,None,7.5
O-jik Geu-dae-man,2011,Il-gon Song,Ji-seob So|Hyo-ju Han,8.0
The Angriest Man in Brooklyn,2014,Phil Alden Robinson,Robin Williams|Mila Kunis,6.2
Oslo 31. august,2011,Joachim Trier,Anders Danielsen Lie|Hans Olav Brenner,7.3
Calvary,2014,John Michael McDonagh,Brendan Gleeson|Chris O'Dowd,7.0
Miss Pettigrew Lives for a Day,2008,Bharat Nalluri,Frances McDormand|Amy Adams,7.1
Under Siege,1992,Andrew Davis,Steven Seagal|Tommy Lee Jones,6.4
The Stanford Prison Experiment,2015,Kyle Patrick Alvarez,Michael Angarano|Billy Crudup,6.7
Top Secret!,1984,David Zucker,Val Kilmer|Lucy Gutteridge,7.4
The Stoning of Soraya M.,2008,Cyrus Nowrasteh,Mozhan Marnò|Shohreh Aghdashloo,7.7
The Last Exorcism,2010,Daniel Stamm,Patrick Fabian|Ashley Bell,4.9
Joanna,2010,Feliks Falk,Urszula Grabowska|Sara Knothe,7.1
The Face of an Angel,2014,Michael Winterbottom,Daniel Brühl|Kate Beckinsale,4.5
Tre metri sopra il cielo,2004,Luca Lucini,Riccardo Scamarcio|Katy Louise Saunders,7.0
The Devil's Double,2011,Lee Tamahori,Dominic Cooper|Ludivine Sagnier,7.2
The Wild,2006,Steve 'Spaz' Williams,None,6.3
Azuloscurocasinegro,2006,Daniel Sánchez Arévalo,Quim Gutiérrez|Marta Etura,7.4
Jumanji: The Next Level,2019,Jake Kasdan,Dwayne Johnson|Jack Black,6.8
Toast,2010,S.J. Clarkson,Helena Bonham Carter|Freddie Highmore,6.8
Død snø,2009,Tommy Wirkola,Stig Frode Henriksen|Ørjan Gamst,5.5
Rien à Déclarer,2010,Dany Boon,Benoît Poelvoorde|Dany Boon,6.9
The Rundown,2003,Peter Berg,Dwayne Johnson|Seann William Scott,6.6
My Life in Ruins,2009,Donald Petrie,Richard Dreyfuss|Rachel Dratch,6.3
Paradies: Liebe,2012,Ulrich Seidl,Margarete Tiesel|Peter Kazungu,6.5
Planes,2013,Klay Hall,None,6.3
Witness,1985,Peter Weir,Harrison Ford|Kelly McGillis,7.1
The Here After,2015,Magnus von Horn,Ulrik Munther|Mats Blomgren,6.3
Europa Report,2013,Sebastián Cordero,Sharlto Copley|Michael Nyqvist,6.1
The Quest,1996,Jean-Claude Van Damme,Jean-Claude Van Damme|Roger Moore,6.6
Le salaire de la peur,1953,Henri-Georges Clouzot,Yves Montand|Charles Vanel,8.0
Stop-Loss,2008,Kimberly Peirce,Ryan Phillippe|Abbie Cornish,7.1
Wallace & Gromit in The Curse of the Were-Rabbit,2005,Nick Park,None,6.9
Passengers,2008,Rodrigo García,Anne Hathaway|Patrick Wilson,6.3
Bangkok Dangerous,2008,Oxide Pang Chun,Nicolas Cage|James With,6.2
Playing It Cool,2014,Justin Reardon,Chris Evans|Michelle Monaghan,6.1
No se Aceptan Devoluciones,2013,Eugenio Derbez,Eugenio Derbez|Jessica Lindsey,7.4
TRON,1982,Steven Lisberger,Jeff Bridges|Bruce Boxleitner,7.1
Millhaven,2010,Bartosz Kulas,None,7.5
Naked,1993,Mike Leigh,David Thewlis|Katrin Cartlidge,7.7
Louder Than Bombs,2015,Joachim Trier,Gabriel Byrne|Isabelle Huppert,6.5
True Crime,1999,Clint Eastwood,Clint Eastwood|Isaiah Washington,7.1
The Forgotten,2004,Joseph Ruben,Julianne Moore|Dominic West,6.1
El secreto de Marrowbone,2017,Sergio G. Sánchez,Anya Taylor-Joy|George MacKay,7.2
Ironclad,2011,Jonathan English,James Purefoy|Brian Cox,6.4
Get Low,2009,Aaron Schneider,Robert Duvall|Sissy Spacek,6.8
Blue Streak,1999,Les Mayfield,Martin Lawrence|Luke Wilson,7.1
El Angel exterminador,1962,Luis Buñuel,Silvia Pinal|Jacqueline Andere,7.7
Ocean's Eleven,1960,Lewis Milestone,Frank Sinatra|Dean Martin,7.5
Lilja 4-ever,2002,Lukas Moodysson,Anastasiya Bedredinova|Elina Benenson,7.7
Punisher: War Zone,2008,Lexi Alexander,Ray Stevenson|Dominic West,6.2
Cool Hand Luke,1967,Stuart Rosenberg,Paul Newman|George Kennedy,7.7
Iris,2001,Richard Eyre,Judi Dench|Kate Winslet,7.3
Disaster Movie,2008,Jason Friedberg,Matt Lanter|Vanessa Lachey,4.2
The Ruins,2008,Carter Smith,Jonathan Tucker|Jena Malone,5.2
Horton Hears a Who!,2008,Steve Martino,None,6.3
Hotel Chevalier,2007,Wes Anderson,Natalie Portman|Jason Schwartzman,7.1
Three Kings,1999,David O. Russell,George Clooney|Mark Wahlberg,6.5
Shadowlands,1993,Richard Attenborough,Anthony Hopkins|Debra Winger,7.8
Shadow of the Vampire,2000,E. Elias Merhige,Eddie Izzard|Cary Elwes,6.5
The Last House on the Left,1972,Wes Craven,Sandra Peabody|Lucy Grantham,6.2
The Mercy,2018,James Marsh,Colin Firth|Rachel Weisz,6.0
God's Not Dead 2,2016,Harold Cronk,Melissa Joan Hart|Jesse Metcalfe,6.4
Les Misérables,1998,Bille August,Liam Neeson|Uma Thurman,7.5
Le Fantôme de la liberté,1974,Luis Buñuel,Bernard Verley|Jean-Claude Brialy,7.9
Hotarubi no Mori e,2011,Takahiro Omori,None,8.0
Selena,1997,Gregory Nava,Jennifer Lopez|Edward James Olmos,7.2
The Babysitter,2017,McG,Judah Lewis|Samara Weaving,5.4
Shooting Dogs,2005,Michael Caton-Jones,John Hurt|Hugh Dancy,7.8
Bewitched,2005,Nora Ephron,Nicole Kidman|Will Ferrell,5.4
Monster House,2006,Gil Kenan,None,6.4
Racing Stripes,2005,Frederik Du Chau,Hayden Panettiere|Gary Bullock,6.0
Le violon rouge,1998,François Girard,Irene Grazioli|Carlo Cecchi,7.7
The Gallows,2015,Chris Lofing,Reese Mishler|Pfeifer Brown,5.0
Pietro wyzej,1937,Leon Trystan,Eugeniusz Bodo|Jozef Orwid,8.2
Passion,2012,Brian De Palma,Rachel McAdams|Noomi Rapace,5.1
Savage Grace,2007,Tom Kalin,Julianne Moore|Stephen Dillane,6.2
Tropa de Elite 2 - O Inimigo Agora É Outro,2010,José Padilha,Wagner Moura|Irandhir Santos,7.4
Conversations with Other Women,2005,Hans Canosa,Helena Bonham Carter|Aaron Eckhart,7.0
Voksne mennesker,2005,Dagur Kári,Jakob Cedergren|Tilly Scott Pedersen,7.0
Jonah Hex,2010,Jimmy Hayward,Josh Brolin|John Malkovich,5.3
Ladies in Lavender,2004,Charles Dance,Judi Dench|Maggie Smith,7.0
Howards End,1992,James Ivory,Anthony Hopkins|Emma Thompson,7.4
Sarnie zniwo czyli pokusa statuetkowego szlaku,2006,Bartosz Walaszek,Lukasz Walaszek|Krzysztof Radzimski,7.3
Smok,2015,Tomasz Baginski,Kim Kold|Jerzy Stuhr,6.8
[REC] 4: Apocalipsis,2014,Jaume Balagueró,Manuela Velasco|Paco Manzanedo,4.6
Accepted,2006,Steve Pink,Mark Derwin|Blake Lively,6.5
Tess,1979,Roman Polanski,Nastassja Kinski|Peter Firth,7.2
Police Academy 3: Back in Training,1986,Jerry Paris,Steve Guttenberg|Bubba Smith,6.7
Space Cowboys,2000,Clint Eastwood,Clint Eastwood|Tommy Lee Jones,6.6
Home Alone 3,1997,Raja Gosnell,Alex D. Linz|Olek Krupa,4.6
Maggie's Plan,2015,Rebecca Miller,Greta Gerwig|Ethan Hawke,5.7
Minding the Gap,2018,Bing Liu,None,7.9
Bastille Day,2016,James Watkins,Idris Elba|Richard Madden,6.3
Halloween,2007,Rob Zombie,Malcolm McDowell|Brad Dourif,6.1
One Missed Call,2008,Eric Valette,Shannyn Sossamon|Edward Burns,5.4
Wyklety,2017,Konrad Lecki,Wojciech Niemczyk|Marcin Kwasny,7.0
Whores' Glory,2011,Michael Glawogger,Wat|Mina,6.5
Planet 51,2009,Jorge Blanco,None,6.3
Antwone Fisher,2002,Denzel Washington,Derek Luke|Denzel Washington,7.7
New York New York,1977,Martin Scorsese,Robert De Niro|Liza Minnelli,7.2
Into the White,2012,Petter Næss,Florian Lukas|Rupert Grint,7.2
The Core,2003,Jon Amiel,Aaron Eckhart|Hilary Swank,5.8
G-Force,2009,Hoyt Yeatman,Will Arnett|Tyler Patrick Jones,6.1
Lonely Hearts,2006,Todd Robinson,John Travolta|James Gandolfini,6.8
The Seven Year Itch,1955,Billy Wilder,Marilyn Monroe|Tom Ewell,7.2
Fireflies in the Garden,2008,Dennis Lee,Ryan Reynolds|Julia Roberts,7.0
6 Underground,2019,Michael Bay,Ryan Reynolds|Mélanie Laurent,6.0
The Edge,1997,Lee Tamahori,Anthony Hopkins|Alec Baldwin,7.2
Justice League Part Two,2020,None,Ben Affleck|Henry Cavill,0.0
Beo-ning,2018,Chang-dong Lee,Ah In Yoo|Steven Yeun,7.0
The Purple Rose of Cairo,1985,Woody Allen,Mia Farrow|Stephanie Farrow,7.3
Bound by Honor,1993,Taylor Hackford,Damian Chapa|Jesse Borrego,7.9
Blue Ruin,2013,Jeremy Saulnier,Macon Blair|Devin Ratray,6.4
Promised Land,2012,Gus Van Sant,Matt Damon|John Krasinski,6.3
Deadfall,2012,Stefan Ruzowitzky,Eric Bana|Olivia Wilde,6.1
Imagine Me & You,2005,Ol Parker,Piper Perabo|Lena Headey,6.4
Crossing Over,2009,Wayne Kramer,Harrison Ford|Ray Liotta,7.0
My Stepmother Is an Alien,1988,Richard Benjamin,Dan Aykroyd|Kim Basinger,6.0
The New World,2005,Terrence Malick,Colin Farrell|Q'orianka Kilcher,6.1
Konsul,1989,Miroslaw Bork,Piotr Fronczewski|Maria Pakulnis,7.4
Shallow Grave,1994,Danny Boyle,Ewan McGregor|Christopher Eccleston,7.1
The Last Station,2009,Michael Hoffman,Helen Mirren|Christopher Plummer,6.9
Flyboys,2006,Tony Bill,James Franco|Scott Hazell,7.0
Ostre sledovane vlaky,1966,Jiri Menzel,Vaclav Neckar|Jitka Scoffin,7.6
Komedia malzenska,1993,Roman Zaluski,Ewa Kasprzyk|Jan Englert,7.1
Faraon,1965,Jerzy Kawalerowicz,Jerzy Zelnik|Wieslawa Mazurkiewicz,7.3
True Crimes,2016,Alexandros Avranas,Jim Carrey|Agata Kulesza,4.2
Elektra,2005,Rob Bowman,Jennifer Garner|Goran Visnjic,5.6
Anchorman: The Legend of Ron Burgundy,2004,Adam McKay,Will Ferrell|Christina Applegate,6.0
Hands of Stone,2016,Jonathan Jakubowicz,Édgar Ramírez|Robert De Niro,6.7
Gwiazdy,2017,Jan Kidawa-Blonski,Mateusz Kosciukiewicz|Sebastian Fabijanski,6.1
Microcosmos: Le peuple de l'herbe,1996,Claude Nuridsany,None,7.5
Le Gendarme et les gendarmettes,1982,Jean Girault,Louis de Funès|Michel Galabru,7.1
The Human Centipede II (Full Sequence),2011,Tom Six,Laurence R. Harvey|Vivien Bridson,3.6
Oscar,1991,John Landis,Sylvester Stallone|Ornella Muti,6.9
Jeder für sich und Gott gegen alle,1974,Werner Herzog,Bruno S.|Walter Ladengast,7.6
Viridiana,1961,Luis Buñuel,Silvia Pinal|Francisco Rabal,7.6
Fractured,2019,Brad Anderson,Sam Worthington|Lily Rabe,6.5
My Super Ex-Girlfriend,2006,Ivan Reitman,Uma Thurman|Luke Wilson,5.1
Ballerina,2016,Eric Summer,None,7.2
Here Comes the Boom,2012,Frank Coraci,Kevin James|Salma Hayek,6.5
The Philosophers,2013,John Huddles,Sophie Lowe|James D'Arcy,6.2
Enemy Mine,1985,Wolfgang Petersen,Dennis Quaid|Louis Gossett Jr.,7.2
The Captive,2014,Atom Egoyan,Ryan Reynolds|Scott Speedman,6.1
The Human Stain,2003,Robert Benton,Anthony Hopkins|Nicole Kidman,6.6
Logan Lucky,2017,Steven Soderbergh,Channing Tatum|Adam Driver,6.4
C.R.A.Z.Y.,2005,Jean-Marc Vallée,Michel Côté|Sébastien Blouin,7.7
The Princess Bride,1987,Rob Reiner,Cary Elwes|Robin Wright,7.2
Dog Pound,2010,Kim Chapiron,Adam Butcher|Shane Kippel,7.3
Suburra,2015,Stefano Sollima,Pierfrancesco Favino|Elio Germano,7.3
Michael Kohlhaas,2013,Arnaud des Pallières,Mads Mikkelsen|Mélusine Mayance,6.1
Radin!,2016,Fred Cavayé,Dany Boon|Laurence Arné,6.2
Comme un chef,2012,Daniel Cohen,Jean Reno|Michaël Youn,6.4
Personal Shopper,2016,Olivier Assayas,Kristen Stewart|Lars Eidinger,4.9
Bok-su-neun Na-ui Geot,2002,Chan-wook Park,Dae-yeon Lee|Bo-bae Han,7.3
A Royal Night Out,2015,Julian Jarrold,Sarah Gadon|Bel Powley,6.3
Soshite Chichi ni Naru,2013,Hirokazu Koreeda,Masaharu Fukuyama|Machiko Ono,7.5
Umimachi Diary,2015,Hirokazu Koreeda,Haruka Ayase|Masami Nagasawa,7.2
Mermaids,1990,Richard Benjamin,Cher|Winona Ryder,7.0
Der Schuh des Manitu,2001,Michael Herbig,Michael Herbig|Christian Tramitz,6.9
Wild Target,2010,Jonathan Lynn,Bill Nighy|Gregor Fisher,6.8
Paper Man,2009,Kieran Mulroney,Jeff Daniels|Emma Stone,6.5
Babycall,2011,Pål Sletaune,Noomi Rapace|Kristoffer Joner,6.3
Durante la tormenta,2018,Oriol Paulo,Adriana Ugarte|Chino Darín,7.1
Nine Months,1995,Chris Columbus,Hugh Grant|Julianne Moore,6.2
À bras ouverts,2017,Philippe de Chauveron,Christian Clavier|Ary Abittan,6.0
Captain Corelli's Mandolin,2001,John Madden,Nicolas Cage|Penélope Cruz,6.7
Copycat,1995,Jon Amiel,Sigourney Weaver|Holly Hunter,7.2
The Day of the Jackal,1973,Fred Zinnemann,Edward Fox|Michael Lonsdale,7.8
Mad Max: The Wasteland,2019,George Miller,Tom Hardy,0.0
L'Avare,1980,Jean Girault,Louis de Funès|Franck Cabot-David,7.2
Penelope,2006,Mark Palansky,Christina Ricci|Reese Witherspoon,6.6
Little Nicky,2000,Steven Brill,Adam Sandler|Rhys Ifans,6.1
Fahrenheit 451,1966,François Truffaut,Oskar Werner|Julie Christie,7.5
It Might Get Loud,2008,Davis Guggenheim,None,7.7
Horsemen,2009,Jonas Åkerlund,Dennis Quaid|Ziyi Zhang,6.1
Korczak,1990,Andrzej Wajda,Wojciech Pszoniak|Ewa Dalkowska,7.6
The King of Comedy,1982,Martin Scorsese,Robert De Niro|Jerry Lewis,7.3
A Love Song for Bobby Long,2004,Shainee Gabel,John Travolta|Scarlett Johansson,7.3
Blades of Glory,2007,Josh Gordon,Will Ferrell|Jon Heder,5.9
Kika,1993,Pedro Almodóvar,Verónica Forqué|Peter Coyote,7.2
Death Sentence,2007,James Wan,Kevin Bacon|Garrett Hedlund,6.9
Le notti di Cabiria,1957,Federico Fellini,Giulietta Masina|François Périer,7.9
Nick and Norah's Infinite Playlist,2008,Peter Sollett,Michael Cera|Kat Dennings,6.2
Cirque du Freak: The Vampire's Assistant,2009,Paul Weitz,Ray Stevenson|Willem Dafoe,6.0
Die Weisse Massai,2005,Hermine Huntgeburth,Jacky Ido|Nina Hoss,6.7
European Vacation,1985,Amy Heckerling,Chevy Chase|Beverly D'Angelo,6.8
Hours,2013,Eric Heisserer,Paul Walker|Genesis Rodriguez,6.6
The Panic in Needle Park,1971,Jerry Schatzberg,Kitty Winn|Al Pacino,7.3
StreetDance 3D,2010,Max Giwa,Nichola Burley|Richard Winsor,6.5
The Rover,2014,David Michôd,Guy Pearce|Robert Pattinson,6.0
From Here to Eternity,1953,Fred Zinnemann,Burt Lancaster|Montgomery Clift,7.6
The Swan Princess,1994,Richard Rich,None,7.4
Unsane,2018,Steven Soderbergh,Claire Foy|Joshua Leonard,6.2
The Siege,1998,Edward Zwick,Denzel Washington|Annette Bening,6.7
Ella Enchanted,2004,Tommy O'Haver,Anne Hathaway|Hugh Dancy,6.2
A Man Apart,2003,F. Gary Gray,Vin Diesel|Larenz Tate,7.1
Sound of Noise,2010,Ola Simonsson,Bengt Nilsson|Sanna Persson,6.9
El Topo,1970,Alejandro Jodorowsky,Alejandro Jodorowsky|Brontis Jodorowsky,7.4
Café de flore,2011,Jean-Marc Vallée,Vanessa Paradis|Kevin Parent,7.3
I Don't Know How She Does It,2011,Douglas McGrath,Sarah Jessica Parker|Pierce Brosnan,5.5
Haker,2002,Janusz Zaorski,Bartosz Obuchowicz|Piotr Miazga,5.3
Reconstruction,2003,Christoffer Boe,Nikolaj Lie Kaas|Krister Henriksson,7.4
The Cobbler,2014,Tom McCarthy,Adam Sandler|Method Man,6.2
Drzace traby,2010,Natalia Brozynska,None,7.6
The Fog,2005,Rupert Wainwright,Tom Welling|Maggie Grace,5.0
Dom wariatow,1984,Marek Koterski,Marek Kondrat|Tadeusz Lomnicki,7.0
Cannibal Holocaust,1980,Ruggero Deodato,Salvatore Basile|Luca Barbareschi,5.7
120 battements par minute,2017,Robin Campillo,Nahuel Pérez Biscayart|Arnaud Valois,6.9
Piper,2016,Alan Barillaro,None,7.7
Wonder Woman 1984,2020,Patty Jenkins,Gal Gadot|Chris Pine,5.8
Black Snake Moan,2006,Craig Brewer,Samuel L. Jackson|Christina Ricci,7.1
Meet Dave,2008,Brian Robbins,Eddie Murphy|Elizabeth Banks,5.7
1492: Conquest of Paradise,1992,Ridley Scott,Gérard Depardieu|Armand Assante,7.3
Funny Face,1957,Stanley Donen,Audrey Hepburn|Fred Astaire,7.3
Une rencontre,2014,Lisa Azuelos,Sophie Marceau|François Cluzet,6.4
Timbuktu,2014,Abderrahmane Sissako,Ibrahim Ahmed|Toulou Kiki,6.7
Top Gun: Maverick,2020,Joseph Kosinski,Tom Cruise|Val Kilmer,10
Alpha,2018,Albert Hughes,Kodi Smit-McPhee|Jóhannes Haukur Jóhannesson,6.2
A River Runs Through It,1992,Robert Redford,Craig Sheffer|Tom Skerritt,7.1
Dinner for Schmucks,2010,Jay Roach,Steve Carell|Paul Rudd,5.9
Duo luo tian shi,1995,Kar Wai Wong,Leon Lai|Michelle Reis,7.7
Matilda,1996,Danny DeVito,Mara Wilson|Rhea Perlman,6.6
Just Cause,1995,Arne Glimcher,Sean Connery|Laurence Fishburne,7.2
Bombshell,2019,Jay Roach,Charlize Theron|Nicole Kidman,7.1
The Visitor,2007,Tom McCarthy,Richard Jenkins|Haaz Sleiman,7.4
Trapped,2002,Luis Mandoki,Charlize Theron|Kevin Bacon,6.9
Owning Mahowny,2003,Richard Kwietniowski,Philip Seymour Hoffman|Minnie Driver,7.0
Rudy kapitan,2016,Michal Kollar,Maciej Stuhr|Oldrich Kaiser,5.3
London,2005,Hunter Richards,Jessica Biel|Jason Statham,6.8
W.E.,2011,Madonna,Abbie Cornish|Andrea Riseborough,7.0
Jusqu'à la garde,2017,Xavier Legrand,Denis Ménochet|Léa Drucker,7.2
Baby Bump,2015,Kuba Czekaj,Kacper Olszewski|Agnieszka Podsiadlik,5.1
Scream 3,2000,Wes Craven,David Arquette|Neve Campbell,5.8
Arbitrage,2012,Nicholas Jarecki,Susan Sarandon|Tim Roth,6.5
The Tournament,2009,Scott Mann,Kelly Hu|Ian Somerhalder,6.3
U Turn,1997,Oliver Stone,Sean Penn|Nick Nolte,7.3
Double Indemnity,1944,Billy Wilder,Fred MacMurray|Barbara Stanwyck,7.9
Find Me Guilty,2006,Sidney Lumet,Vin Diesel|Peter Dinklage,7.1
Kolja,1996,Jan Sverak,Zdenek Sverak|Andrey Khalimon,7.8
